id pc1 pc2 pc3 pc4 pc5 pc6 pc7
4802 0.0330154 0.0187455 -0.0142281 0.00645212 -0.00730167 -0.0114507 -0.0292097
4803 0.0137872 -0.0362171 -0.0016804 0.0213728 0.00592632 0.0285332 -0.036155
4804 0.0167221 0.0296641 -0.0130451 0.0123314 -0.0328659 0.0437901 -0.0181343
4805 0.0177847 0.0259763 -0.00712441 0.00330133 -0.0517357 0.0155891 -0.0229049
4829 0.00159854 0.0166342 0.00124942 0.0100891 0.0045708 -0.0230591 0.0498414
4854 0.0150336 0.0217781 -0.0173221 -0.0233581 0.0169624 -0.0164563 0.0373567
4855 -0.0389659 -9.4118e-4 0.00137029 -0.0322118 -0.016146 -0.0313008 0.0137414
4860 0.0181892 0.010049 -0.0227226 0.0261299 -0.0210122 -0.0352907 0.0435047
4861 0.0119284 0.00182205 -0.0313564 -0.0432462 0.0108064 -0.00844514 -0.00755963
4862 0.0375818 0.00661614 -0.0255244 0.0145419 0.0315674 0.0154497 0.0332655
4863 0.029434 0.0155465 -0.0151935 -0.0361534 -0.0226348 -0.00338102 0.0152328
4866 -0.0060328 0.0558456 -0.00560956 0.0109629 0.00719998 -0.00179015 -0.00710896
4867 0.0018936 0.033388 -0.0386992 0.0146918 -0.00299807 -0.0272749 -0.040281
4868 -0.0347313 -0.00180265 0.0256553 0.00415085 -0.0193014 0.0204392 0.0097319
4870 0.0135135 -0.0297454 -0.0114762 0.0201159 0.0197303 0.00970654 0.00655753
4871 -0.00327233 0.0295592 -0.00131505 0.0262378 0.0220766 -0.0129863 -0.00856721
4872 0.0110473 -0.00933774 -0.0425238 -0.0306842 0.00743477 0.0193654 -0.0529943
4873 0.00333579 -0.0434367 -0.00848451 -0.0346667 -0.0023671400000000002 0.0127093 -0.0163081
4874 0.0206015 0.0252817 0.040045 -0.0114777 -0.0147764 -5.63571e-4 0.0191883
4875 0.00681514 -0.00248335 0.0487186 0.00103158 0.00784694 -0.00351366 -0.00986498
4877 -0.00975994 0.00888199 0.015859 0.00274707 0.00607371 0.00950826 -0.0160033
4878 0.0159379 0.0119863 -0.0045571 -0.0221353 -0.0150243 -0.0384138 -0.0139169
4879 0.0204381 -0.0353906 0.00293074 -0.0159298 0.00872496 0.021501 -0.00549241
4880 0.00774084 0.0268552 -0.0213917 0.0281256 0.0135485 -0.00104523 -0.077540799999999993
4881 0.0301342 -0.00778526 0.0284308 -0.0216468 0.0389516 0.0191604 -0.0166101
4884 0.0197354 0.0144815 -0.0157329 0.0256667 -0.0109136 0.0127639 0.00765072
4885 -0.00308358 0.0108818 -0.0137136 0.0567331 -0.0091038 0.0149794 0.0271029
4886 0.0111474 -0.0156847 0.0460886 -0.00282994 0.00664176 -0.00322601 -0.026217
4887 0.020577 -0.0182065 0.00967486 -0.024743 -0.00531456 0.00100139 0.00319374
4888 0.00336632 -0.00937407 -0.0373611 0.0164902 -0.0225225 0.0154205 0.00243915
4890 -0.00923093 -0.0373232 0.00463049 -0.0162374 0.0445284 -0.00807957 -0.0155401
4891 0.0186786 -0.0667386 0.0394901 -0.00977879 -0.0459548 -0.0041434 -0.00633561
4892 -0.00122961 -0.00909417 0.00619431 0.00543136 0.00370191 0.011505 0.0388545
4893 0.035085 0.0151033 -0.0248696 -0.00451924 -0.0313782 -0.00335446 -0.0024485
4894 -0.0145195 0.0165488 0.0206787 0.00563794 0.0502824 -0.0130531 -0.028187
4895 0.0237408 -0.0369061 0.00778164 0.00961393 -0.0215522 -0.0343604 0.0103071
4896 -0.00374303 4.80233e-4 -0.0222603 -0.00280053 -0.00751005 0.0148986 -0.016445
4897 -0.0198226 -0.00155072 0.0350802 0.0416623 -0.0236135 -0.0231825 0.025188
4898 0.0110787 -0.00662657 -0.00820754 0.0332044 0.0492444 0.0378161 -0.0282764
4899 0.00636761 0.0341747 0.00312224 0.0311838 0.0496055 0.0178742 -0.0261585
4900 -0.0150228 -0.0131403 -0.0106463 0.0391566 -0.0110177 0.00540813 -0.00291453
4901 -0.0218695 0.0106886 -0.0500287 0.0132411 -0.0116971 -9.62467e-4 0.0152273
4902 -0.0068146 0.0243849 -0.00379818 -0.00244027 0.0205596 0.00499472 0.00353059
4903 -0.00353363 0.0246112 -0.00832222 -0.034029 0.0105943 0.0382409 -0.0144422
4904 -0.0219823 -0.0168718 -0.0233284 -0.0195432 0.0227127 -3.76223e-4 0.0167964
4905 0.026785 0.0110247 -0.0254187 0.00921271 -0.0196492 -0.0173223 0.0430204
4906 0.0090818200000000009 0.0234965 0.0161097 0.0288764 0.062687 -0.00374489 -0.0360774
4907 0.0024577 0.0151637 -0.00598423 -0.0326679 -0.0397953 0.0303822 0.0145928
4908 0.0343341 -0.00550483 0.00413576 -0.0263963 -0.0303051 0.0250614 0.0125114
4910 -0.0341985 -0.0298812 -0.0245828 2.17607e-5 -0.0153722 0.00302301 -0.0109534
4911 -0.0308495 -0.0409388 -0.0285799 -0.00466436 -0.020276 0.0220655 -0.0165638
4912 0.022993 -0.00951535 0.0299513 -0.00897107 0.00278107 -0.0125951 -0.00859595
4913 0.0037321 -0.0555041 -0.0108141 0.0334389 -0.0183429 0.0152919 0.004883
4914 0.0143525 -0.0289678 0.00584702 0.0243804 0.00743335 -0.0280425 -0.00821161
4915 0.0239481 -0.014474 0.0130281 -0.00985352 0.0165377 -0.0078355 -0.033845
4916 0.010588 -0.0479476 0.00554535 0.0413538 0.0180474 -0.028874 0.00568358
4917 -0.0104602 0.0132964 0.0106414 -0.024594 -0.00810676 0.00635771 0.027705
4918 -0.0128816 -0.0291852 8.79823e-4 0.00541294 0.00227185 -0.0204883 0.00275855
4919 -0.0168997 -0.00380417 0.00564966 0.0374036 -0.0181999 -0.00415651 -0.0800365
4933 -0.0334248 -0.00381686 -0.0188732 0.00286543 0.0169902 0.0128258 0.0295585
4934 -0.0329011 0.00121836 0.00236014 0.00532309 -0.00917444 0.00776894 0.0195158
4935 0.0208491 -0.0101864 0.0251523 0.0504662 0.015062 -0.00293517 -0.036987
4936 0.00134374 -0.0116162 0.0161513 -0.00727608 0.0241975 0.0153575 -0.0191558
4937 -0.0393483 -0.0145292 3.20736e-4 -0.0315804 -0.0344649 0.00361239 0.0136812
4938 0.0109091 -0.00668793 7.45029e-4 -0.0106838 -0.0217903 -0.00972046 0.00254968
4939 -0.00155423 -0.0100841 -0.028258 -0.0432056 0.0379165 0.00652869 0.0311255
494 0.00227821 -0.0273563 0.0236597 -0.0255219 -0.00323611 -0.044033 -3.91944e-4
4940 -0.0294396 0.0141319 0.0184316 -0.0191305 0.0160005 0.0209319 0.00205583
4941 -0.0243914 -0.0349811 -0.0144552 0.00387266 -0.00250811 -0.0233747 -0.00955584
4942 -0.0181028 0.0226059 0.0262266 7.11976e-5 0.00561998 0.038512 0.0101657
4943 -0.00871885 0.010582 0.034217 -0.00472005 0.0155791 0.0311452 -0.00173238
4944 -0.0169926 -0.0298931 -0.0194582 0.0429814 0.0191971 -0.0019222 0.0392377
4945 0.00784112 -0.0267051 -0.00507093 0.0212841 0.00101289 -0.00891323 0.0143092
4946 -0.0152627 -0.0124315 -6.3516e-4 -0.00677714 -0.0194392 0.0277469 0.026354699999999998
4947 -0.0103291 -0.0342229 -0.0118326 0.00599173 -0.00142674 0.016665 0.0340877
4948 -0.00850231 -0.0246322 -0.0181025 0.00399403 0.0134682 0.0131496 0.0350328
4949 -0.0193388 -0.0184194 0.00829188 0.0197273 -0.0118287 0.0456085 -0.024652
495 0.0144033 -0.00588949 -0.027055 0.0199467 0.0141572 -0.0268301 0.00121031
4950 0.00671796 -0.0250334 0.0346813 3.66821e-4 -0.0154759 0.0101031 -0.0224187
4951 0.00526648 -0.0120667 0.0355813 -0.0176245 0.0137013 -0.0313249 -0.00152032
4952 0.00850835 -0.0203045 -0.033171 0.0132247 -0.0292883 0.0353105 0.0354607
4953 0.0229343 -0.0246952 0.032929 0.0096289 0.024817 0.028613 0.0213129
4954 0.021999 0.0302318 0.0243701 0.0258462 0.00692474 -0.0203702 -0.0272577
4955 0.0107953 0.0043965 0.0123535 -0.00729018 -0.00779782 -0.00672632 -0.0216311
4956 0.0272046 -0.0506864 0.0435421 0.00903282 -0.00359605 -0.0240276 -2.37642e-4
4957 0.00124886 -0.0189357 0.0259739 1.86564e-4 0.0139628 0.0241807 0.00893083
4958 0.0491696 0.0210809 0.0126927 0.0124484 -0.0102761 3.44693e-4 0.0398523
4959 0.050918 -0.00986248 -0.0238233 0.00676077 -0.0309915 0.0283596 -0.0163271
4960 -0.0315742 0.0178812 -0.00296248 0.0352029 0.00115839 -0.00914574 0.00939064
4961 -0.0191316 0.0015239 -0.0346569 0.0110636 8.63352e-4 0.00322444 0.0340354
4962 0.0147971 0.0178591 0.0298549 -0.0276443 0.00123275 -0.0186389 -0.0306012
4963 -0.019656 0.0155261 -0.00449404 0.0375149 -0.0108205 0.0113808 0.0226074
4964 0.0149216 0.0272948 6.29564e-4 0.0037511 -0.00889069 -0.00103876 0.00247626
4965 -0.0310382 0.034259 0.0196479 0.0282103 -0.00374678 -0.0252972 -0.00516608
4966 -0.0320589 -0.0211791 0.00196322 -0.0277215 0.01399 0.0153746 -0.00213168
4967 -0.0286361 -0.0101996 0.012387 -0.0128362 0.00537769 0.0134414 0.00915249
4968 0.0301969 0.0193427 0.0315619 0.0139635 -0.0313888 0.0116734 0.00160626
4969 -0.0088298 0.0254707 -0.0188355 -0.0423785 0.011506 -0.0312344 3.43302e-4
497 -0.0534854 0.00600474 0.00803288 0.0307009 -0.00232819 0.024441 0.0335499
4970 0.0136182 0.0422146 -0.0260208 0.0164197 -0.020394 0.00933239 0.0027739
4971 -0.0292476 0.00941885 0.0188163 -0.0311489 8.14849e-4 -0.0303454 0.00588465
4972 0.0319649 0.0297094 0.00896646 -0.0214728 -0.012427 -0.0203165 -0.0422029
4973 -0.0361419 0.0474382 0.015311 0.0621226 0.00302446 0.0146281 0.0166456
4974 -0.0265095 -0.0104362 -0.0259593 0.0460975 -0.0165724 0.00139628 0.00264145
498 0.0186313 -0.028741 -0.0263619 -0.00821048 0.0419541 -0.0351107 0.0240545
499 -0.0396099 -0.0264334 -0.00313608 -0.0199359 -0.00950335 0.033391 -0.00738979
4999 0.0196657 0.0341014 0.0343894 0.00489484 0.0144324 -0.0169841 0.0253265
500 0.00757318 -0.0204369 0.0119331 0.00418016 0.0134341 -0.0225971 -0.012032
5000 -0.0169622 0.0578757 0.00180704 -0.00995153 0.0139638 -0.00608767 -0.035307
5008 -0.00611941 -0.0240405 9.83729e-4 -0.0186504 0.00989786 -0.00432835 0.0351784
5009 0.0101096 -0.0113085 -0.0379247 0.00578507 0.00801042 -0.0165895 0.0141212
501 -0.0234454 -0.00967442 -0.0240631 -0.0472548 0.010544 -0.0461501 1.03857e-4
502 0.0140284 -0.0015789 0.017134 -0.0219425 0.0233609 0.0168479 -4.39121e-4
503 -0.0517425 0.0132101 0.0253059 0.0115487 0.015031 0.0294703 0.0561229
504 2.18437e-4 -0.0237876 -0.00261021 -0.00183219 0.0209721 -0.00669735 0.00798865
505 0.00338637 -0.00657655 -0.00693721 -0.0430349 -0.0181087 -0.0223587 0.019916
506 0.00153754 0.0136342 -0.0373823 -0.0386711 -0.0295747 -0.0300776 0.00282965
507 0.0261542 0.0425617 -0.0372143 0.00932888 0.00828134 9.56395e-4 0.0536115
5071 -0.0036414 -0.0160734 -0.0319601 -0.0459251 0.0410657 -0.00594509 0.0403129
5072 -0.0395981 0.0252715 0.0371423 -0.012478 0.0151273 -0.0387616 0.0100317
5073 -0.0114159 -0.0359405 0.00744927 -0.0162536 -0.0121107 0.00534258 0.00253615
5074 0.0274693 -0.0118063 0.00355937 -0.00973713 0.0389111 -0.0101134 0.0356574
5075 0.0179047 -0.00629444 -0.00764673 0.0167729 0.0650199 0.00241432 -0.0254622
5076 -0.00342543 0.0439636 -0.00954526 0.022458 0.0201614 0.00182977 -0.00268317
5077 -0.00576027 -0.0312472 -0.00779033 0.0221255 0.0233392 0.00273209 0.0044067
5078 0.010278 -0.0150086 -0.0374926 -0.029529 0.00337428 -0.0119395 -0.0283071
5079 -0.0130402 0.022557 -0.0132827 0.0285553 -0.0245037 -0.0184607 -0.0374938
508 0.0295164 0.0275326 0.0345708 -0.0233641 0.0128641 -0.013338 -0.0437829
5080 -3.74173e-4 -0.00819638 0.0307121 0.011644 -0.0226071 0.00192249 -0.0275617
509 0.0143559 0.0329019 -0.00373135 -0.00537931 -0.00281464 -0.0518937 0.0050565
5099 -0.024095 0.0106547 0.00640312 -0.00214339 0.0242992 0.034457 4.15345e-4
51 0.00420729 0.0469774 -0.00407847 0.00315528 0.0585104 0.0497793 -0.026063
510 -0.0240004 -0.0159484 -0.022166 -0.0241949 -0.0322743 0.01956 0.00222289
511 -0.0338769 0.0178843 0.0120314 0.00347754 -0.018889800000000002 -0.0112999 0.00869841
5116 0.00206086 0.0102637 -0.010761 -0.0405969 -0.0230393 0.0240984 0.0121065
5117 -0.0174894 0.0469826 0.0163752 -0.00975204 0.0436285 -0.00684329 -0.0467704
5118 0.0283871 0.00809712 -0.00351977 0.0189338 0.0218774 0.0360429 0.00419651
5119 0.00876742 -0.0380824 0.00404013 0.00574433 0.0277077 -0.0394067 0.0117094
512 -0.0430179 0.030002 0.0283164 -0.0105118 0.024584 0.0238912 -0.017574
5120 0.00311328 -0.0249019 0.0355389 -0.00207291 0.0098054 0.00974305 0.00715836
5121 0.00780946 -0.00747567 -0.0251857 -0.0181532 0.0275818 0.0149575 -0.0513877
5122 -0.00630914 -0.0109895 -0.00659542 0.0404207 -0.0168953 0.00884823 -0.0143416
5123 -0.0178301 0.0241835 -0.0212978 0.00403284 -0.0295196 -0.00931739 -0.0533839
5125 -0.044972 -0.00166082 0.0089872 -0.00862851 0.0141377 -0.0219431 -9.33543e-4
5126 -0.0314077 0.0128289 0.0158031 -0.0156758 0.0181758 -0.0368334 0.00366248
5127 0.0093902 -0.0197026 0.00559164 -0.0117979 -0.0194631 -0.0089188 0.0148312
5128 0.0457215 -0.00875504 5.24657e-4 0.0291545 0.0185439 0.00459991 0.00247211
5130 0.0159602 -0.00915543 -0.0137349 0.00998318 0.00286067 8.71855e-4 0.042183
5131 -0.00396477 0.0134206 0.00139152 -0.0208314 0.0284358 -0.0233969 -0.0607876
5132 0.0222283 -0.0195918 -0.0336468 0.00636907 0.0412244 0.037744 0.0040812
5133 -0.00612555 -0.0204179 0.00485942 -0.01077 0.00882659 0.00916311 -0.0198891
5134 -0.00723393 0.0161306 0.0219356 0.022833 -0.0189693 0.0102419 0.0247157
5135 0.0227575 0.0165181 0.0363394 0.00134215 -0.00263168 -0.0166431 -0.0272241
5136 0.047226 0.02336 0.0710235 -0.00919606 -0.0403368 0.0129776 0.00359845
5137 0.00994558 -0.0334609 0.0191719 0.0211163 0.0295426 -0.00424085 -0.00707342
5138 0.00804546 -0.00557709 0.00460022 -0.0286106 0.0410188 -0.00341229 0.03833
5139 -0.0271856 -0.00331899 0.0288782 -0.00990279 -0.00972129 0.0177567 0.00301653
5140 -0.00755147 -0.015294 -0.0085186 0.01276 0.0307031 -0.0156885 0.00554097
5141 0.0237241 0.0353038 -0.0125579 0.018628 -0.0364817 0.0247445 -0.0354739
5142 0.0247598 6.25765e-4 -0.0162781 0.0129152 -0.0109177 -0.0289881 -2.605e-4
5144 -0.0176944 0.00251281 -0.0265211 0.0716992 -0.00103834 -0.00764389 0.01289
5145 0.00747754 0.0274432 -0.0116575 0.0125629 -0.0121703 -0.0104713 -0.0232348
5146 0.0176907 -0.00907634 0.0455518 -0.0123129 0.0115303 -0.0127857 -0.00436507
5147 0.0372251 -0.0100827 -0.00484888 0.0460558 -0.00233538 -0.00774676 0.048280000000000003
5148 0.0423677 0.0312115 0.014628 0.0203423 -0.00293646 0.00270813 0.0313851
5149 0.0101734 0.0296402 0.0250723 0.0192288 0.0130527 0.0188128 0.00613546
5150 -0.0100906 -0.0165744 0.0186467 -0.0288001 -0.00947713 0.00418973 -0.00864161
5151 0.0165362 -0.0128866 -0.0188606 -0.0309827 0.0195728 0.0240296 -0.00598068
5152 0.0292504 -0.00629359 -0.00835544 -0.0328098 -0.00458234 0.0223346 -0.0251361
5153 0.0317209 0.0101998 -0.00113559 -0.0218155 -0.0247431 0.036926 0.00268048
5154 0.0241251 -0.0175152 0.0236724 0.0207898 -0.0120548 0.00149556 0.0161799
5155 -0.00819529 -0.0227463 -0.0364113 0.0196859 0.00971906 -0.0146603 0.0288066
5156 0.00644274 -0.0395612 -0.0464355 0.020811 -0.00320406 0.0207074 -0.00692527
5157 0.0235886 -0.00605306 -0.0130341 0.0182599 -0.0409144 0.0066471 -0.0141178
5159 -0.00339628 0.00508514 0.0168006 -0.0195166 0.0402636 0.0111063 0.00662839
5160 0.0203285 -0.00719254 0.00736754 -0.034028 7.79991e-4 0.0207413 0.0160029
5161 5.01725e-6 0.0012878 -1.98818e-5 0.024319 0.0291819 0.00410795 0.0535194
5162 -0.0347887 -0.0385791 -0.0179536 -0.0114309 0.00601045 0.0127718 -0.00872284
5163 -0.04028 -0.0257154 0.0290282 -0.00463147 0.00998896 -0.0063367 0.0215555
5164 0.0289735 -0.017156 -0.0443168 -0.014956 -0.0231435 0.0387221 -0.0176532
5165 0.00808227 0.00515771 0.0143908 -0.0119738 0.00853251 -0.03391 0.00171816
5166 -0.020967 0.0267943 7.29952e-4 -0.0182933 -0.00406245 -0.0131808 0.00726249
5167 -0.0390043 -0.0209647 0.00397968 -0.0085446 0.0115646 -0.038198 -0.00309046
5168 -0.00966402 0.0310249 -0.0240237 -0.0344112 0.0242951 -0.0230756 -0.0103646
5169 -0.028646 0.0226096 0.0088044 0.033174 -0.0287233 -0.0297401 -0.0120881
5170 -0.0564534 0.0249222 0.024514 0.0201408 -0.00867979 -0.00138113 -0.0159378
5171 -0.00191714 0.0209177 -0.0131901 0.0128499 0.00643338 -0.00818571 -0.00410652
5172 0.0155534 0.00482729 0.00595766 -0.00832808 -0.0444636 -0.0270656 -0.0222084
5173 0.0131701 9.71034e-4 -0.0322209 -0.0299587 -0.0392938 -0.0414209 -0.0260286
5174 0.0315516 0.00115493 -0.0215421 -0.0206644 -0.0382296 0.0200946 -0.0428644
5175 0.0205369 -0.0200588 0.0129137 -0.00325254 0.0126549 0.0129946 -0.0210318
5194 0.0179786 -0.0376528 -0.00596876 0.0128139 -0.010927 -0.0258271 0.00595856
5195 0.0118584 0.0188023 -0.0238577 -0.00385328 0.00355601 -0.0288946 0.06554
5196 0.00336331 0.00815459 -9.59473e-4 -0.0550979 -0.00401747 -0.0141333 -8.56195e-4
5197 -0.0202316 -0.00804388 0.0615281 0.00261874 -0.0375154 0.0153185 0.0261573
5198 0.0534152 -2.75015e-4 0.0201217 0.01121 -0.0200704 -0.00179009 -0.00167753
5199 -0.00163117 -0.0210168 0.0132563 -0.00329469 0.0170282 0.013385 0.0198163
5204 0.0148145 -0.0304744 0.0317612 -0.00322283 -0.0234226 0.00119404 0.0301979
5205 0.0205747 0.0266947 0.0168724 0.0022435 0.00167869 0.00431672 0.0144994
5209 0.00583184 -0.0349327 0.0259303 -0.00415253 -0.01871 0.00132911 0.00707331
521 0.0153096 -0.0146638 -0.00744517 -0.0158897 0.0351015 -0.042183 0.017127
5210 -0.00309767 0.0112404 -0.0296839 -0.0428363 -0.00108681 1.61361e-4 -0.0113155
5212 -0.00697532 -0.0435208 -0.0266821 0.0158235 -0.0224386 0.0111074 0.00703801
5213 -0.0243434 -0.0315458 0.0145881 -0.0104103 -0.0266378 0.0210311 -0.0110203
5215 0.00383969 -0.0144412 -0.00992455 0.0109029 -0.00943194 0.0326322 0.00510676
5216 0.0448277 0.0173564 -0.00773297 -0.0157445 0.00860155 0.040399 0.00778783
5217 0.00492353 -0.0177333 0.00286729 0.0132207 -0.0297014 -0.0514458 0.00404695
522 0.033537 0.0017606 0.0102906 -0.0224794 -0.0169632 -4.16795e-5 0.0163756
5220 0.00681127 -0.0039677 0.0160447 0.00707708 -0.0231215 -0.0156532 0.00658274
5224 0.0108845 -9.6169e-4 0.00933066 -0.0117618 0.0154885 -0.0198174 -0.00939077
5225 0.0282257 -0.0137022 0.00572773 -0.0240267 -0.0039011 -0.00465072 -0.0344696
5226 0.0115654 0.0451859 -0.00594391 0.00711187 0.0089614 -0.0122512 -0.00488409
523 0.00878447 -0.00326114 0.00639961 0.00534092 0.00450069 -0.00451816 0.00389032
5235 -0.00192532 -0.00924231 0.0452333 1.81967e-4 0.0191361 -0.00718424 -0.00109396
5236 -0.0305923 0.0153281 0.0210479 -0.0229183 0.0319984 -0.0210988 -0.0018293
5237 0.00521421 -0.00187104 -0.0337135 -0.00962877 9.55809e-4 -7.19095e-4 -0.0302993
524 0.0267564 -0.00113327 -0.0228231 0.0107125 0.00161035 -0.00508472 0.00888567
5240 -0.00863577 0.0350817 -0.0160774 0.0277098 -0.00323504 -0.0385518 -0.0126285
5241 -0.013969 -0.0412372 -0.0430982 -0.01857 -0.0185884 0.0202251 -0.0137119
5242 0.0316033 -0.0303936 -0.0590373 -0.0150908 -0.0388205 0.0442454 -0.0194674
5247 -0.0277471 0.0127923 -0.0269253 0.0599477 0.00417533 -0.0172634 -0.00484032
5248 -0.00911519 -0.00944232 0.00714106 -0.00119599 -0.0170917 -0.0331428 0.00312182
5249 0.0050152 0.0332395 0.00520786 -0.00592759 0.0604387 0.0224585 -0.0304352
525 0.00424937 -0.0380663 0.00551362 0.046914 0.028371 -0.0197989 0.00808287
5254 -0.0063261 0.0133242 -0.0325055 0.0176569 0.0022491 -0.0171056 -0.0200755
5256 0.0159374 -0.0442974 -0.011448 -0.0130591 -0.00308361 0.0496822 -0.0172413
526 0.0265968 -0.0180117 0.00473981 0.0385251 0.0272292 -0.0263028 0.0129769
5260 -0.0272109 -1.10978e-4 0.0065506 0.0125136 0.00357786 -0.0454621 0.00895753
5261 -0.0497372 0.00289168 0.00189332 0.00661973 -0.0132855 -0.00666901 -0.0293255
5262 0.0216387 0.0237177 -0.0155053 0.00453616 -0.0387443 -0.0137289 0.037864
5263 0.00233506 -0.0112638 0.00720074 -0.0151867 -2.94611e-4 -2.88173e-4 -0.00546527
5265 0.031719 -0.001903 0.0214708 -0.0112019 0.0129834 0.0277346 0.0402051
5266 0.0283652 -0.0153215 -0.0270553 0.0108381 -0.0383698 0.00241734 -0.0144996
5267 -0.00762752 -0.0226761 0.0208796 0.00675328 0.0016573 0.00837175 -0.0182408
5268 0.0238074 -7.52198e-4 -0.0137445 -0.0344682 0.00212294 0.00335428 -0.0219167
5269 9.40752e-5 0.0207843 -0.0234743 0.0079856 8.68832e-4 0.0161 -0.0362797
527 0.00546514 -0.0168837 -0.00131874 0.0260099 -4.31896e-4 -0.0184326 0.0259059
5271 0.0121674 0.0161852 -0.0233842 0.0148731 0.00316611 -0.00740605 0.0232655
5273 -0.0233362 -0.0283289 -2.67733e-4 -0.0155124 0.0103175 0.00254243 0.0212343
5275 -0.0279942 -0.0499718 -0.00766156 0.0095856 0.0284012 -0.0265997 -0.00622708
5276 0.0260918 -0.0131136 -0.00730011 0.00321816 -0.016388 -4.27131e-4 -0.00187668
5277 -0.0283124 0.0455932 -0.0139688 0.020109 -0.00733387 -7.49232e-4 -0.0192779
5278 -0.0178005 -0.0164271 -0.00558783 -0.033496 0.0144326 0.0162891 -0.0121555
5279 -0.0100044 -0.00272609 -0.0227161 0.00783208 0.0210413 -0.0171381 0.0216807
528 0.00524102 -0.0216937 0.00187425 0.020631 -0.00282011 -0.0340673 0.0484269
5280 -0.0120639 -0.0134507 -0.00469109 0.00507001 -0.0107779 -0.0653216 0.0188585
5281 0.00830729 0.0325288 -0.0209708 0.00726784 -0.0178585 0.0164414 -0.0382968
5282 -0.0197976 -0.016293 -0.0186791 -0.00867596 0.0179316 -0.00252968 -0.0124493
5283 0.0356789 0.0334018 0.0116205 0.0121454 0.0239669 0.0133238 0.0250395
5284 -0.0245463 0.0192764 0.00405099 0.0384138 -0.0190059 -0.0268678 0.00480836
5285 -0.0116504 -0.038621 0.0100679 -0.00846502 0.0554954 0.0248312 -0.014584
5286 -3.20191e-4 0.0240078 -0.0178271 -0.0402075 0.0449232 -0.00750958 0.0329644
5287 -0.0103676 -0.00729371 0.0355993 -0.0131479 -0.00594643 -0.0108586 -0.0214115
5288 0.00463723 -0.0372333 -0.00966464 0.0165162 0.0210776 0.0433322 -0.00869472
5289 0.00243468 0.0448708 0.00219811 0.0175406 -0.0314638 0.0356082 0.0333549
529 0.0333727 0.0245337 0.00242892 -0.0119386 0.0059584700000000004 -0.0448646 -0.0161969
5290 0.0137251 0.0228411 -0.00564931 0.0326581 -0.00330967 -0.0120141 0.0068219
5291 -0.0180562 -0.0108369 -0.0257791 0.0185645 0.0123767 -0.043637 -0.0516589
5292 0.0112266 0.00755141 0.0252045 0.0304387 -0.0254817 0.0157359 -0.00996134
5293 0.0118162 0.0117417 -0.00505159 0.00884175 -0.0461373 -0.00450442 -0.0134323
5294 0.0200867 0.0570553 0.0280393 0.0452621 0.0124592 -0.0261274 0.0314989
530 0.00907968 -0.00237331 -0.00867448 -0.018915 0.00992201 -0.025053 -0.0131504
531 0.0152373 -0.00440128 -0.0280099 -0.0111293 -0.00557443 -0.0264071 -0.0249601
5312 -0.0052249 -0.0122428 -0.00622307 -0.00746518 0.00277001 -0.0152379 0.0182454
5313 0.00944388 0.00911152 0.00220748 0.0145703 0.00923696 -0.0324248 -0.00367698
5314 0.0230547 0.0272887 -0.0315705 0.014682 -0.0156752 -0.0195141 0.0333174
5315 0.00417354 -0.0119704 -5.29657e-4 0.0157009 0.00571752 -0.018315 -0.00934618
5316 -0.00921623 -0.0236669 0.00878429 0.0299432 -0.00204529 -0.00590892 0.0133194
5317 -0.042029 0.0491478 0.0113536 0.0494059 -9.6864e-4 0.0327106 0.0160978
5318 0.00817717 0.00482614 0.0016396 -0.0230931 0.0163652 -0.0379452 -7.54476e-4
5319 -0.00391839 0.0208291 0.03164 0.0160039 -0.0162936 0.0284573 0.0254211
5320 0.00303611 -0.0300397 -0.00602152 0.0104243 -0.0161711 -0.0106718 -0.0238271
5321 -0.0240809 -0.0140357 0.00920848 -0.0383704 -0.0324096 0.0135526 0.0081304
5322 -0.0397442 -0.011185 0.00423566 -0.034325 -0.0317429 0.0293051 0.00586187
5323 -0.00952753 0.0293117 8.57307e-4 0.0331358 0.044533 0.0252987 -0.0418441
5324 -0.0041258 0.0422658 -0.00504177 0.032984 0.0303384 0.00787515 -0.0447782
5325 0.00457804 0.034283 0.0117585 0.0250178 0.0439573 0.0136434 -0.0239201
5326 0.00328558 0.00306942 -0.0234201 0.0491709 0.0298905 -0.0130884 -0.00949963
5327 -0.00520917 -0.00481924 0.0248345 0.0201415 -0.0127356 -0.0107983 0.0390993
5332 -0.00922379 -0.0231298 -0.0204948 -0.0473432 0.0217278 -0.0464359 0.00884791
5333 -0.0333216 0.00804513 0.0153569 0.00388466 0.00222864 0.0189334 0.0151284
5334 0.0352493 -0.0229475 -0.0308013 -0.0025672 -0.0529481 0.0234606 0.00138204
5335 -0.026642 -0.00500362 -0.0235404 -6.20416e-4 0.0194658 0.0080849 -0.0236589
5336 -0.0107203 -0.0132623 -0.0286837 -0.00298136 -0.0538534 0.0184209 -0.0578317
5337 0.0112662 -0.0254678 -0.00356156 0.013624 0.0285451 0.00810694 0.00823506
5338 -0.0187443 0.0294943 -0.0176455 0.00456117 -0.00616717 -0.0255785 -0.028293
5339 -0.0210215 -0.0207074 -0.0221809 -0.0198764 -0.00963956 -0.00639264 0.0241248
5340 -0.0274036 0.0018291 -0.0240047 2.78819e-4 -0.023429 -0.0208564 -5.38155e-4
